row_id	pdf_page	block	row_in_block	h	k	l	Fcal2_raw	Fobs2_raw	sigma_Fobs2_raw	marker_raw	Fcal2_numeric	Fobs2_numeric	sigma_Fobs2_numeric	Fcal2_sign_status	Fobs2_sign_status
si-p11-L-r004	11	L	4	2	16	26	10208.44	20629.6	7941.73	o	10208.44	20629.6	7941.73	resolved	resolved
si-p11-L-r005	11	L	5	4	16	26	895.25	1253.93	9895.65	o	895.25	1253.93	9895.65	resolved	resolved
si-p11-L-r006	11	L	6	6	16	26	80460.98	74663.24	14795.3	o	80460.98	74663.24	14795.3	resolved	resolved
si-p11-L-r007	11	L	7	8	16	26	64.59	-14377.69	14377.69	o	64.59	-14377.69	14377.69	resolved	resolved
si-p11-L-r008	11	L	8	10	16	26	95688.62	99617.87	9387.66	o	95688.62	99617.87	9387.66	resolved	resolved
si-p11-L-r009	11	L	9	12	16	26	1367.61	-8556.85	8556.85	o	1367.61	-8556.85	8556.85	resolved	resolved
si-p11-L-r010	11	L	10	14	16	26	4564.49	9400.87	9313.82	o	4564.49	9400.87	9313.82	resolved	resolved
si-p11-L-r011	11	L	11	16	16	26	4396.94	-9097.89	9097.89	o	4396.94	-9097.89	9097.89	resolved	resolved
si-p11-L-r012	11	L	12	0	18	26	52264.7	52215.6	8646.26	o	52264.7	52215.6	8646.26	resolved	resolved
si-p11-L-r013	11	L	13	2	18	26	107686.7	110230.24	9553.55	o	107686.7	110230.24	9553.55	resolved	resolved
si-p11-L-r014	11	L	14	4	18	26	82074.11	85393.01	9186.56	o	82074.11	85393.01	9186.56	resolved	resolved
si-p11-L-r015	11	L	15	6	18	26	11288.91	12373.07	9430.78	o	11288.91	12373.07	9430.78	resolved	resolved
si-p11-L-r016	11	L	16	8	18	26	163130.95	162192.94	11037.44	o	163130.95	162192.94	11037.44	resolved	resolved
si-p11-L-r017	11	L	17	10	18	26	22501.68	15225.29	9129.22	o	22501.68	15225.29	9129.22	resolved	resolved
si-p11-L-r018	11	L	18	12	18	26	70.56	-10885.13	10885.13	o	70.56	-10885.13	10885.13	resolved	resolved
si-p11-L-r019	11	L	19	14	18	26	67668.13	56123.09	11240.39	o	67668.13	56123.09	11240.39	resolved	resolved
si-p11-L-r020	11	L	20	16	18	26	1974.23	6662.46	9210.09	o	1974.23	6662.46	9210.09	resolved	resolved
si-p11-L-r021	11	L	21	18	18	26	59011.4	62880.52	10251.27	o	59011.4	62880.52	10251.27	resolved	resolved
si-p11-L-r022	11	L	22	2	20	26	2894.66	9022.64	8479.19	o	2894.66	9022.64	8479.19	resolved	resolved
si-p11-L-r023	11	L	23	4	20	26	66264.61	54044.59	16540.36	o	66264.61	54044.59	16540.36	resolved	resolved
si-p11-L-r024	11	L	24	6	20	26	66057.63	58122.44	10126.8	o	66057.63	58122.44	10126.8	resolved	resolved
si-p11-L-r025	11	L	25	8	20	26	5.12	-8302.98	15658.28	o	5.12	-8302.98	15658.28	resolved	resolved
si-p11-L-r026	11	L	26	10	20	26	806.42	-8847.86	9093.93	o	806.42	-8847.86	9093.93	resolved	resolved
si-p11-L-r027	11	L	27	12	20	26	56498.68	57821.68	10168.82	o	56498.68	57821.68	10168.82	resolved	resolved
si-p11-L-r028	11	L	28	14	20	26	8341.67	14899.03	9590.67	o	8341.67	14899.03	9590.67	resolved	resolved
si-p11-L-r029	11	L	29	16	20	26	144.4	3523.19	9383.44	o	144.4	3523.19	9383.44	resolved	resolved
si-p11-L-r030	11	L	30	18	20	26	61286.36	82058.87	10333.74	o	61286.36	82058.87	10333.74	resolved	resolved
si-p11-L-r031	11	L	31	20	20	26	32156.91	22490.36	10613.23	o	32156.91	22490.36	10613.23	resolved	resolved
si-p11-L-r032	11	L	32	0	22	26	58576.72	85297.25	10086.69	o	58576.72	85297.25	10086.69	resolved	resolved
si-p11-L-r033	11	L	33	2	22	26	905.23	-232.84	11525.51	o	905.23	-232.84	11525.51	resolved	resolved
si-p11-L-r034	11	L	34	4	22	26	271.45	-9425.42	9425.42	o	271.45	-9425.42	9425.42	resolved	resolved
si-p11-L-r035	11	L	35	6	22	26	93239.04	90049.66	10503.33	o	93239.04	90049.66	10503.33	resolved	resolved
si-p11-L-r036	11	L	36	8	22	26	89196.43	73771.24	10210.88	o	89196.43	73771.24	10210.88	resolved	resolved
si-p11-L-r037	11	L	37	10	22	26	98904.94	94796.12	14272.22	o	98904.94	94796.12	14272.22	resolved	resolved
si-p11-L-r038	11	L	38	12	22	26	240.37	11234.4	9219.89	o	240.37	11234.4	9219.89	resolved	resolved
si-p11-L-r039	11	L	39	14	22	26	1965.18	-9830.96	9830.96	o	1965.18	-9830.96	9830.96	resolved	resolved
si-p11-L-r040	11	L	40	16	22	26	35998.97	61988.86	17234.58	o	35998.97	61988.86	17234.58	resolved	resolved
si-p11-L-r041	11	L	41	18	22	26	1145.45	5521.61	10084.07	o	1145.45	5521.61	10084.07	resolved	resolved
si-p11-L-r042	11	L	42	20	22	26	198.49	-3608.98	10290.05	o	198.49	-3608.98	10290.05	resolved	resolved
si-p11-L-r043	11	L	43	2	24	26	35580.85	39296.73	9891.37	o	35580.85	39296.73	9891.37	resolved	resolved
si-p11-L-r044	11	L	44	4	24	26	1620.19	2369.36	8889.56	o	1620.19	2369.36	8889.56	resolved	resolved
si-p11-L-r045	11	L	45	6	24	26	927.47	3332.5	21945.03	o	927.47	3332.5	21945.03	resolved	resolved
si-p11-R-r001	11	R	1	8	24	26	1814.72	12103.57	9275.03	o	1814.72	12103.57	9275.03	resolved	resolved
si-p11-R-r002	11	R	2	10	24	26	45317.41	51261.24	10367.11	o	45317.41	51261.24	10367.11	resolved	resolved
si-p11-R-r003	11	R	3	12	24	26	1054.3	-5505.61	9837.44	o	1054.3	-5505.61	9837.44	resolved	resolved
si-p11-R-r004	11	R	4	14	24	26	20754.2	4291.31	10248.23	o	20754.2	4291.31	10248.23	resolved	resolved
si-p11-R-r005	11	R	5	16	24	26	20.25	-3839.49	10275.97	o	20.25	-3839.49	10275.97	resolved	resolved
si-p11-R-r006	11	R	6	18	24	26	45784.77	30737.8	11116.02	o	45784.77	30737.8	11116.02	resolved	resolved
si-p11-R-r007	11	R	7	0	26	26	8395.74	12574	13621.83	o	8395.74	12574.0	13621.83	resolved	resolved
si-p11-R-r008	11	R	8	2	26	26	5025.02	4424.07	14320.02	o	5025.02	4424.07	14320.02	resolved	resolved
si-p11-R-r009	11	R	9	4	26	26	57458.82	59049.84	14558.64	o	57458.82	59049.84	14558.64	resolved	resolved
si-p11-R-r010	11	R	10	6	26	26	9356.57	6170.61	13971.2	o	9356.57	6170.61	13971.2	resolved	resolved
si-p11-R-r011	11	R	11	8	26	26	5855.47	-3376.28	13621.56	o	5855.47	-3376.28	13621.56	resolved	resolved
si-p11-R-r012	11	R	12	10	26	26	54913.95	49032.19	14907.65	o	54913.95	49032.19	14907.65	resolved	resolved
si-p11-R-r013	11	R	13	12	26	26	422.31	1164.19	14203.1	o	422.31	1164.19	14203.1	resolved	resolved
si-p11-R-r014	11	R	14	14	26	26	15.84	-14203.05	14203.05	o	15.84	-14203.05	14203.05	resolved	resolved
si-p11-R-r015	11	R	15	16	26	26	77441.76	73035.26	15725.29	o	77441.76	73035.26	15725.29	resolved	resolved
si-p11-R-r016	11	R	16	1	1	27	1048.04	1060.03	7038.09	o	1048.04	1060.03	7038.09	resolved	resolved
si-p11-R-r017	11	R	17	1	3	27	205.63	-4535.62	10885.15	o	205.63	-4535.62	10885.15	resolved	resolved
si-p11-R-r018	11	R	18	3	3	27	252049.77	248150.81	9777.92	o	252049.77	248150.81	9777.92	resolved	resolved
si-p11-R-r019	11	R	19	1	5	27	61117.63	51778.23	7823.63	o	61117.63	51778.23	7823.63	resolved	resolved
si-p11-R-r020	11	R	20	3	5	27	25233.14	32687.68	7369.06	o	25233.14	32687.68	7369.06	resolved	resolved
si-p11-R-r021	11	R	21	5	5	27	4081.79	-1106.02	7491.43	o	4081.79	-1106.02	7491.43	resolved	resolved
si-p11-R-r022	11	R	22	1	7	27	87.4	1769.3	7285	o	87.4	1769.3	7285.0	resolved	resolved
si-p11-R-r023	11	R	23	3	7	27	191997.94	178063.42	9308.87	o	191997.94	178063.42	9308.87	resolved	resolved
si-p11-R-r024	11	R	24	5	7	27	34890.72	23389.12	7778.82	o	34890.72	23389.12	7778.82	resolved	resolved
si-p11-R-r025	11	R	25	7	7	27	784.66	3087.07	7325.17	o	784.66	3087.07	7325.17	resolved	resolved
si-p11-R-r026	11	R	26	1	9	27	17976.1	28833.64	8092.41	o	17976.1	28833.64	8092.41	resolved	resolved
si-p11-R-r027	11	R	27	3	9	27	119283.93	117170.91	8934.34	o	119283.93	117170.91	8934.34	resolved	resolved
si-p11-R-r028	11	R	28	5	9	27	329.44	-7778.96	7778.96	o	329.44	-7778.96	7778.96	resolved	resolved
si-p11-R-r029	11	R	29	7	9	27	10354.91	5112.3	7697.33	o	10354.91	5112.3	7697.33	resolved	resolved
si-p11-R-r030	11	R	30	9	9	27	29.4	-789.73	7983.8	o	29.4	-789.73	7983.8	resolved	resolved
si-p11-R-r031	11	R	31	1	11	27	119043.16	119213.45	8981.36	o	119043.16	119213.45	8981.36	resolved	resolved
si-p11-R-r032	11	R	32	3	11	27	74561.09	81685.79	8113.64	o	74561.09	81685.79	8113.64	resolved	resolved
si-p11-R-r033	11	R	33	5	11	27	12567.46	10864.86	7694.83	o	12567.46	10864.86	7694.83	resolved	resolved
si-p11-R-r034	11	R	34	7	11	27	4164.08	3286.12	7654.74	o	4164.08	3286.12	7654.74	resolved	resolved
si-p11-R-r035	11	R	35	9	11	27	2443.17	[sign_unresolved]1965.46	7694.14	o	2443.17		7694.14	resolved	unresolved_from_retained_scan
si-p11-R-r036	11	R	36	11	11	27	64202.11	71194.15	9018.72	o	64202.11	71194.15	9018.72	resolved	resolved
si-p11-R-r037	11	R	37	1	13	27	12918.3	11296.25	8674.16	o	12918.3	11296.25	8674.16	resolved	resolved
si-p11-R-r038	11	R	38	3	13	27	77821.34	87689.04	8565.95	o	77821.34	87689.04	8565.95	resolved	resolved
si-p11-R-r039	11	R	39	5	13	27	23515.63	23314.78	8184.79	o	23515.63	23314.78	8184.79	resolved	resolved
si-p11-R-r040	11	R	40	7	13	27	132750.83	121999.84	9598.88	o	132750.83	121999.84	9598.88	resolved	resolved
si-p11-R-r041	11	R	41	9	13	27	95118.48	82581.6	9227.32	o	95118.48	82581.6	9227.32	resolved	resolved
si-p11-R-r042	11	R	42	11	13	27	19782.81	34004.87	25499.87	o	19782.81	34004.87	25499.87	resolved	resolved
si-p11-R-r043	11	R	43	13	13	27	77428.08	81181.73	9923.61	o	77428.08	81181.73	9923.61	resolved	resolved
si-p11-R-r044	11	R	44	1	15	27	2894.13	-671.66	8026.11	o	2894.13	-671.66	8026.11	resolved	resolved
si-p11-R-r045	11	R	45	3	15	27	29449.76	23840.66	18456.97	o	29449.76	23840.66	18456.97	resolved	resolved
si-p12-L-r001	12	L	1	5	15	27	104147.08	101607.18	9388.48	o	104147.08	101607.18	9388.48	resolved	resolved
si-p12-L-r002	12	L	2	7	15	27	1136.59	2214.27	8355.28	o	1136.59	2214.27	8355.28	resolved	resolved
si-p12-L-r003	12	L	3	9	15	27	34594.27	24676.53	9343.59	o	34594.27	24676.53	9343.59	resolved	resolved
si-p12-L-r004	12	L	4	11	15	27	29082.33	27382.33	13391.32	o	29082.33	27382.33	13391.32	resolved	resolved
si-p12-L-r005	12	L	5	13	15	27	251.82	2622.09	8962.74	o	251.82	2622.09	8962.74	resolved	resolved
si-p12-L-r006	12	L	6	15	15	27	13673.7	25334.32	8827.15	o	13673.7	25334.32	8827.15	resolved	resolved
si-p12-L-r007	12	L	7	1	17	27	5191.32	-10227.36	31259.71	o	5191.32	-10227.36	31259.71	resolved	resolved
si-p12-L-r008	12	L	8	3	17	27	3881.08	-3117.84	8437.8	o	3881.08	-3117.84	8437.8	resolved	resolved
si-p12-L-r009	12	L	9	5	17	27	2545.71	1444.06	8760.05	o	2545.71	1444.06	8760.05	resolved	resolved
si-p12-L-r010	12	L	10	7	17	27	4394.01	10806.14	18802.26	o	4394.01	10806.14	18802.26	resolved	resolved
si-p12-L-r011	12	L	11	9	17	27	41619.39	24861.83	9865.32	o	41619.39	24861.83	9865.32	resolved	resolved
si-p12-L-r012	12	L	12	11	17	27	[sign_unresolved]3757.09	36543.56	8872.58	o		36543.56	8872.58	unresolved_from_retained_scan	resolved
si-p12-L-r013	12	L	13	13	17	27	1606.83	-4154.9	9254.29	o	1606.83	-4154.9	9254.29	resolved	resolved
si-p12-L-r014	12	L	14	15	17	27	6170.6	-8532.08	9540.04	o	6170.6	-8532.08	9540.04	resolved	resolved
si-p12-L-r015	12	L	15	17	17	27	42499.3	47811.82	10004.92	o	42499.3	47811.82	10004.92	resolved	resolved
si-p12-L-r016	12	L	16	1	19	27	20.16	-9025.92	11874.68	o	20.16	-9025.92	11874.68	resolved	resolved
si-p12-L-r017	12	L	17	3	19	27	105009.59	104507.77	9915.52	o	105009.59	104507.77	9915.52	resolved	resolved
si-p12-L-r018	12	L	18	5	19	27	17397.03	21516.04	14437.92	o	17397.03	21516.04	14437.92	resolved	resolved
si-p12-L-r019	12	L	19	7	19	27	41889.8	30372.73	10127.8	o	41889.8	30372.73	10127.8	resolved	resolved
si-p12-L-r020	12	L	20	9	19	27	99087.94	105265.13	10421.49	o	99087.94	105265.13	10421.49	resolved	resolved
si-p12-L-r021	12	L	21	11	19	27	74059.45	62498.68	10152.24	o	74059.45	62498.68	10152.24	resolved	resolved
si-p12-L-r022	12	L	22	13	19	27	35683.08	35360.58	9998.34	o	35683.08	35360.58	9998.34	resolved	resolved
si-p12-L-r023	12	L	23	15	19	27	9378.22	26633.15	9380.85	o	9378.22	26633.15	9380.85	resolved	resolved
si-p12-L-r024	12	L	24	17	19	27	555.26	-9178.61	9587.97	o	555.26	-9178.61	9587.97	resolved	resolved
si-p12-L-r025	12	L	25	19	19	27	65849	60335.44	10659.74	o	65849.0	60335.44	10659.74	resolved	resolved
si-p12-L-r026	12	L	26	1	21	27	45600.07	59229.98	9552.62	o	45600.07	59229.98	9552.62	resolved	resolved
si-p12-L-r027	12	L	27	3	21	27	12389.73	23001.43	9172.69	o	12389.73	23001.43	9172.69	resolved	resolved
si-p12-L-r028	12	L	28	5	21	27	76307.83	93951.25	10001.6	o	76307.83	93951.25	10001.6	resolved	resolved
si-p12-L-r029	12	L	29	7	21	27	1220.9	-9505.68	9505.68	o	1220.9	-9505.68	9505.68	resolved	resolved
si-p12-L-r030	12	L	30	9	21	27	348.15	-9313.5	9712.77	o	348.15	-9313.5	9712.77	resolved	resolved
si-p12-L-r031	12	L	31	11	21	27	40571.61	46067.33	9833.89	o	40571.61	46067.33	9833.89	resolved	resolved
si-p12-L-r032	12	L	32	13	21	27	5315.99	6725.97	9907.45	o	5315.99	6725.97	9907.45	resolved	resolved
si-p12-L-r033	12	L	33	15	21	27	45417.78	35964.69	18225.72	o	45417.78	35964.69	18225.72	resolved	resolved
si-p12-L-r034	12	L	34	17	21	27	32163.03	16482.77	10634.2	o	32163.03	16482.77	10634.2	resolved	resolved
si-p12-L-r035	12	L	35	19	21	27	7926.64	14501.14	10034.55	o	7926.64	14501.14	10034.55	resolved	resolved
si-p12-L-r036	12	L	36	21	21	27	22404.15	16565.12	12400.57	o	22404.15	16565.12	12400.57	resolved	resolved
si-p12-L-r037	12	L	37	1	23	27	9809.64	15565.1	9660.5	o	9809.64	15565.1	9660.5	resolved	resolved
si-p12-L-r038	12	L	38	3	23	27	36343.65	45080.63	9757.44	o	36343.65	45080.63	9757.44	resolved	resolved
si-p12-L-r039	12	L	39	5	23	27	13519.4	27923.42	9137.39	o	13519.4	27923.42	9137.39	resolved	resolved
si-p12-L-r040	12	L	40	7	23	27	29188.72	5293.64	9901.08	o	29188.72	5293.64	9901.08	resolved	resolved
si-p12-L-r041	12	L	41	9	23	27	4097.67	1343.68	10885.46	o	4097.67	1343.68	10885.46	resolved	resolved
si-p12-L-r042	12	L	42	11	23	27	263	-14668.75	14668.75	o	263.0	-14668.75	14668.75	resolved	resolved
si-p12-L-r043	12	L	43	13	23	27	52247.93	41374.6	10576.28	o	52247.93	41374.6	10576.28	resolved	resolved
si-p12-L-r044	12	L	44	15	23	27	556.53	-8414.55	10206.76	o	556.53	-8414.55	10206.76	resolved	resolved
si-p12-L-r045	12	L	45	17	23	27	71.5	13248.14	10154.32	o	71.5	13248.14	10154.32	resolved	resolved
si-p12-R-r001	12	R	1	1	25	27	10923.98	18722.04	9628.05	o	10923.98	18722.04	9628.05	resolved	resolved
si-p12-R-r002	12	R	2	3	25	27	47026.85	56492.62	19798.19	o	47026.85	56492.62	19798.19	resolved	resolved
si-p12-R-r003	12	R	3	5	25	27	6249.39	1201.73	11409.55	o	6249.39	1201.73	11409.55	resolved	resolved
si-p12-R-r004	12	R	4	7	25	27	4967.58	28454.16	10128.78	o	4967.58	28454.16	10128.78	resolved	resolved
si-p12-R-r005	12	R	5	9	25	27	3528	7320.59	18569.23	o	3528.0	7320.59	18569.23	resolved	resolved
si-p12-R-r006	12	R	6	11	25	27	3480.72	-8013.36	16881.11	o	3480.72	-8013.36	16881.11	resolved	resolved
si-p12-R-r007	12	R	7	13	25	27	25275.1	17017.65	10742.66	o	25275.1	17017.65	10742.66	resolved	resolved
si-p12-R-r008	12	R	8	15	25	27	18781.22	24101.91	10538.43	o	18781.22	24101.91	10538.43	resolved	resolved
si-p12-R-r009	12	R	9	1	27	27	8450.22	17929.57	14320.37	o	8450.22	17929.57	14320.37	resolved	resolved
si-p12-R-r010	12	R	10	3	27	27	3614.71	15716.91	13272.06	o	3614.71	15716.91	13272.06	resolved	resolved
si-p12-R-r011	12	R	11	5	27	27	105.17	8731.39	13737.39	o	105.17	8731.39	13737.39	resolved	resolved
si-p12-R-r012	12	R	12	7	27	27	745.4	14203.13	14319.55	o	745.4	14203.13	14319.55	resolved	resolved
si-p12-R-r013	12	R	13	9	27	27	17366.6	31786.28	13739.12	o	17366.6	31786.28	13739.12	resolved	resolved
si-p12-R-r014	12	R	14	11	27	27	8153.78	40981.72	14320.32	o	8153.78	40981.72	14320.32	resolved	resolved
si-p12-R-r015	12	R	15	0	0	28	63389	65706.32	8110.49	o	63389.0	65706.32	8110.49	resolved	resolved
si-p12-R-r016	12	R	16	2	2	28	134472.44	138903.45	8777.7	o	134472.44	138903.45	8777.7	resolved	resolved
si-p12-R-r017	12	R	17	0	4	28	59919.22	70547.2	8277.44	o	59919.22	70547.2	8277.44	resolved	resolved
si-p12-R-r018	12	R	18	2	4	28	96491.2	99572.15	8520.23	o	96491.2	99572.15	8520.23	resolved	resolved
si-p12-R-r019	12	R	19	4	4	28	13367.68	-4245.07	10944.67	o	13367.68	-4245.07	10944.67	resolved	resolved
si-p12-R-r020	12	R	20	2	6	28	23277.23	19285.49	9140.78	o	23277.23	19285.49	9140.78	resolved	resolved
si-p12-R-r021	12	R	21	4	6	28	102938.58	105480.38	8603.08	o	102938.58	105480.38	8603.08	resolved	resolved
si-p12-R-r022	12	R	22	6	6	28	296676.44	269824.44	13015.09	o	296676.44	269824.44	13015.09	resolved	resolved
si-p12-R-r023	12	R	23	0	8	28	61543.44	57949	8277.46	o	61543.44	57949.0	8277.46	resolved	resolved
si-p12-R-r024	12	R	24	2	8	28	60.9	-5662.41	9895.58	o	60.9	-5662.41	9895.58	resolved	resolved
si-p12-R-r025	12	R	25	4	8	28	197664.86	213212.05	10262.88	o	197664.86	213212.05	10262.88	resolved	resolved
si-p12-R-r026	12	R	26	6	8	28	1236.1	-12959.55	16007.71	o	1236.1	-12959.55	16007.71	resolved	resolved
si-p12-R-r027	12	R	27	8	8	28	135.65	9177.25	7736.8	o	135.65	9177.25	7736.8	resolved	resolved
si-p12-R-r028	12	R	28	2	10	28	78447.84	92961.88	10892.66	o	78447.84	92961.88	10892.66	resolved	resolved
si-p12-R-r029	12	R	29	4	10	28	101229.11	115217.34	15089.58	o	101229.11	115217.34	15089.58	resolved	resolved
si-p12-R-r030	12	R	30	6	10	28	2162.44	18398.82	7694.12	o	2162.44	18398.82	7694.12	resolved	resolved
si-p12-R-r031	12	R	31	8	10	28	3253.51	-413.74	8023.6	o	3253.51	-413.74	8023.6	resolved	resolved
si-p12-R-r032	12	R	32	10	10	28	40986.49	37932.86	12519.34	o	40986.49	37932.86	12519.34	resolved	resolved
si-p12-R-r033	12	R	33	0	12	28	462135.16	446888.09	19461.26	o	462135.16	446888.09	19461.26	resolved	resolved
si-p12-R-r034	12	R	34	2	12	28	106819.45	100770.58	8692.53	o	106819.45	100770.58	8692.53	resolved	resolved
si-p12-R-r035	12	R	35	4	12	28	46176.51	46363.29	8395.17	o	46176.51	46363.29	8395.17	resolved	resolved
si-p12-R-r036	12	R	36	6	12	28	56296.87	58722.66	11763.92	o	56296.87	58722.66	11763.92	resolved	resolved
si-p12-R-r037	12	R	37	8	12	28	124942.56	120434.68	10037.48	o	124942.56	120434.68	10037.48	resolved	resolved
si-p12-R-r038	12	R	38	10	12	28	73256.09	56755.96	9500.71	o	73256.09	56755.96	9500.71	resolved	resolved
si-p12-R-r039	12	R	39	12	12	28	557.69	-9000.3	9000.3	o	557.69	-9000.3	9000.3	resolved	resolved
si-p12-R-r040	12	R	40	2	14	28	59230.78	57911.59	9058.66	o	59230.78	57911.59	9058.66	resolved	resolved
si-p12-R-r041	12	R	41	4	14	28	55939.36	64558.25	10890.27	o	55939.36	64558.25	10890.27	resolved	resolved
si-p12-R-r042	12	R	42	6	14	28	28019	38550.28	13740.61	o	28019.0	38550.28	13740.61	resolved	resolved
si-p12-R-r043	12	R	43	8	14	28	46.6	1543.38	8642.46	o	46.6	1543.38	8642.46	resolved	resolved
si-p12-R-r044	12	R	44	10	14	28	46443.66	39731.5	9181.93	o	46443.66	39731.5	9181.93	resolved	resolved
si-p12-R-r045	12	R	45	12	14	28	64130.89	77983.41	9595.02	o	64130.89	77983.41	9595.02	resolved	resolved
si-p13-L-r001	13	L	1	14	14	28	65489.59	67479.98	20500.32	o	65489.59	67479.98	20500.32	resolved	resolved
si-p13-L-r002	13	L	2	0	16	28	113334.73	104935.22	16838.31	o	113334.73	104935.22	16838.31	resolved	resolved
si-p13-L-r003	13	L	3	2	16	28	923.43	-4797.89	8138.55	o	923.43	-4797.89	8138.55	resolved	resolved
si-p13-L-r004	13	L	4	4	16	28	18130.28	16551.07	8932.8	o	18130.28	16551.07	8932.8	resolved	resolved
si-p13-L-r005	13	L	5	6	16	28	46.37	-9011.54	9011.54	o	46.37	-9011.54	9011.54	resolved	resolved
si-p13-L-r006	13	L	6	8	16	28	8353.19	14567.91	9165.78	o	8353.19	14567.91	9165.78	resolved	resolved
si-p13-L-r007	13	L	7	10	16	28	363.69	-3199.36	8889.47	o	363.69	-3199.36	8889.47	resolved	resolved
si-p13-L-r008	13	L	8	12	16	28	8764.58	9800.68	18104.33	o	8764.58	9800.68	18104.33	resolved	resolved
si-p13-L-r009	13	L	9	14	16	28	934.15	1167.34	9133.17	o	934.15	1167.34	9133.17	resolved	resolved
si-p13-L-r010	13	L	10	16	16	28	119290.45	98478.11	13575.21	o	119290.45	98478.11	13575.21	resolved	resolved
si-p13-L-r011	13	L	11	2	18	28	27693.79	23195.36	9427.52	o	27693.79	23195.36	9427.52	resolved	resolved
si-p13-L-r012	13	L	12	4	18	28	58371.23	59950.55	10006.38	o	58371.23	59950.55	10006.38	resolved	resolved
si-p13-L-r013	13	L	13	6	18	28	161830.05	132535.77	10957.56	o	161830.05	132535.77	10957.56	resolved	resolved
si-p13-L-r014	13	L	14	8	18	28	217.58	-5361.93	9340.92	o	217.58	-5361.93	9340.92	resolved	resolved
si-p13-L-r015	13	L	15	10	18	28	3099.37	233.85	9507.96	o	3099.37	233.85	9507.96	resolved	resolved
si-p13-L-r016	13	L	16	12	18	28	71875.31	75180.13	10087.61	o	71875.31	75180.13	10087.61	resolved	resolved
si-p13-L-r017	13	L	17	14	18	28	14495.9	16218.85	9331.07	o	14495.9	16218.85	9331.07	resolved	resolved
si-p13-L-r018	13	L	18	16	18	28	2911.54	343.81	9670.48	o	2911.54	343.81	9670.48	resolved	resolved
si-p13-L-r019	13	L	19	18	18	28	8042.61	20435.09	13679.99	o	8042.61	20435.09	13679.99	resolved	resolved
si-p13-L-r020	13	L	20	0	20	28	117708.3	126050.99	10213.26	o	117708.3	126050.99	10213.26	resolved	resolved
si-p13-L-r021	13	L	21	2	20	28	54315.53	42827.35	10233.21	o	54315.53	42827.35	10233.21	resolved	resolved
si-p13-L-r022	13	L	22	4	20	28	3463.66	10245.11	14785.55	o	3463.66	10245.11	14785.55	resolved	resolved
si-p13-L-r023	13	L	23	6	20	28	51657.79	68978.09	11180.71	o	51657.79	68978.09	11180.71	resolved	resolved
si-p13-L-r024	13	L	24	8	20	28	264547.69	252944.02	12785.15	o	264547.69	252944.02	12785.15	resolved	resolved
si-p13-L-r025	13	L	25	10	20	28	50562.09	49145.73	17644.29	o	50562.09	49145.73	17644.29	resolved	resolved
si-p13-L-r026	13	L	26	12	20	28	3567.9	3054.21	9670.53	o	3567.9	3054.21	9670.53	resolved	resolved
si-p13-L-r027	13	L	27	14	20	28	27001.45	20154.05	13041.52	o	27001.45	20154.05	13041.52	resolved	resolved
si-p13-L-r028	13	L	28	16	20	28	83324.44	65097.23	22075.01	o	83324.44	65097.23	22075.01	resolved	resolved
si-p13-L-r029	13	L	29	18	20	28	40194.36	33489.04	20437.48	o	40194.36	33489.04	20437.48	resolved	resolved
si-p13-L-r030	13	L	30	20	20	28	1497.76	14093.97	9999.74	o	1497.76	14093.97	9999.74	resolved	resolved
si-p13-L-r031	13	L	31	2	22	28	28131.51	37620.53	9299.85	o	28131.51	37620.53	9299.85	resolved	resolved
si-p13-L-r032	13	L	32	4	22	28	67661.03	87134.15	17937.82	o	67661.03	87134.15	17937.82	resolved	resolved
si-p13-L-r033	13	L	33	6	22	28	11425.86	12610.24	9463.37	o	11425.86	12610.24	9463.37	resolved	resolved
si-p13-L-r034	13	L	34	8	22	28	234.84	-5413.47	9796.13	o	234.84	-5413.47	9796.13	resolved	resolved
si-p13-L-r035	13	L	35	10	22	28	39352.3	40924.61	11878.22	o	39352.3	40924.61	11878.22	resolved	resolved
si-p13-L-r036	13	L	36	12	22	28	37094.46	35844.5	10288.95	o	37094.46	35844.5	10288.95	resolved	resolved
si-p13-L-r037	13	L	37	14	22	28	19687	33432.94	10200.25	o	19687.0	33432.94	10200.25	resolved	resolved
si-p13-L-r038	13	L	38	16	22	28	7.4	-10033.97	10033.97	o	7.4	-10033.97	10033.97	resolved	resolved
si-p13-L-r039	13	L	39	18	22	28	86.86	3003.6	10265.37	o	86.86	3003.6	10265.37	resolved	resolved
si-p13-L-r040	13	L	40	0	24	28	8032.72	9742.29	9457.75	o	8032.72	9742.29	9457.75	resolved	resolved
si-p13-L-r041	13	L	41	2	24	28	168.22	7533.23	14843.37	o	168.22	7533.23	14843.37	resolved	resolved
si-p13-L-r042	13	L	42	4	24	28	36628.2	18756.53	20495.32	o	36628.2	18756.53	20495.32	resolved	resolved
si-p13-L-r043	13	L	43	6	24	28	945.29	-5080.73	9877.48	o	945.29	-5080.73	9877.48	resolved	resolved
si-p13-L-r044	13	L	44	8	24	28	965.32	6115.7	15891.23	o	965.32	6115.7	15891.23	resolved	resolved
si-p13-L-r045	13	L	45	10	24	28	1.78	-4930.2	9672.37	o	1.78	-4930.2	9672.37	resolved	resolved
si-p13-R-r001	13	R	1	12	24	28	84591.98	87859.16	25395.03	o	84591.98	87859.16	25395.03	resolved	resolved
si-p13-R-r002	13	R	2	14	24	28	59.06	396.97	12107.52	o	59.06	396.97	12107.52	resolved	resolved
